32	31	-0.1
32	33	-0.1
32	42	-0.1
32	43	-0.1
32	136	-2.5
32	146	-2.5
32	147	-2.5
33	22	-0.1
33	32	-0.1
33	43	-0.1
33	137	-2.5
33	147	-2.5
34	23	-0.1
34	24	-0.1
34	35	-0.1
34	44	-0.1
34	45	-0.1
34	138	-2.5
34	148	-2.5
34	149	-2.5
35	24	-0.1
35	25	-0.1
35	34	-0.1
35	36	-0.1
35	45	-0.1
35	46	-0.1
35	139	-2.5
35	149	-2.5
35	150	-2.5
36	25	-0.1
36	26	-0.1
36	35	-0.1
36	37	-0.1
36	46	-0.1
36	47	-0.1
36	140	-2.5
36	150	-2.5
36	151	-2.5
37	26	-0.1
37	27	-0.1
37	36	-0.1
37	38	-0.1
37	47	-0.1
37	48	-0.1
37	141	-2.5
37	151	-2.5
37	152	-2.5
38	27	-0.1
38	28	-0.1
38	37	-0.1
38	39	-0.1
38	48	-0.1
38	49	-0.1
38	142	-2.5
38	152	-2.5
38	153	-2.5
39	28	-0.1
39	29	-0.1
39	38	-0.1
39	40	-0.1
39	49	-0.1
39	50	-0.1
39	143	-2.5
39	153	-2.5
39	154	-2.5
40	29	-0.1
40	30	-0.1
40	39	-0.1
40	41	-0.1
40	50	-0.1
40	51	-0.1
40	144	-2.5
40	154	-2.5
40	155	-2.5
41	30	-0.1
41	31	-0.1
41	40	-0.1
41	42	-0.1
41	51	-0.1
41	52	-0.1
41	145	-2.5
41	155	-2.5
41	156	-2.5
42	31	-0.1
42	32	-0.1
42	41	-0.1
42	43	-0.1
42	52	-0.1
42	53	-0.1
42	146	-2.5
42	156	-2.5
42	157	-2.5
43	32	-0.1
43	33	-0.1
43	42	-0.1
43	53	-0.1
43	54	-0.1
43	147	-2.5
43	157	-2.5
43	158	-2.5
44	34	-0.1
44	45	-0.1
44	55	-0.1
44	148	-2.5
44	159	-2.5
45	34	-0.1
45	35	-0.1
45	44	-0.1
45	46	-0.1
45	55	-0.1
45	56	-0.1
45	149	-2.5
45	159	-2.5
45	160	-2.5
46	35	-0.1
46	36	-0.1
46	45	-0.1
46	47	-0.1
46	56	-0.1
46	57	-0.1
46	150	-2.5
46	160	-2.5
46	161	-2.5
47	36	-0.1
47	37	-0.1
47	46	-0.1
47	48	-0.1
47	57	-0.1
47	58	-0.1
47	151	-2.5
47	161	-2.5
47	162	-2.5
48	37	-0.1
48	38	-0.1
48	47	-0.1
48	49	-0.1
48	58	-0.1
48	59	-0.1
48	152	-2.5
48	162	-2.5
48	163	-2.5
49	38	-0.1
49	39	-0.1
49	48	-0.1
49	50	-0.1
49	59	-0.1
49	60	-0.1
49	153	-2.5
49	163	-2.5
49	164	-2.5
50	39	-0.1
50	40	-0.1
50	49	-0.1
50	51	-0.1
50	60	-0.1
50	61	-0.1
50	154	-2.5
50	164	-2.5
50	165	-2.5
51	40	-0.1
51	41	-0.1
51	50	-0.1
51	52	-0.1
51	61	-0.1
51	62	-0.1
51	155	-2.5
51	165	-2.5
51	166	-2.5
52	41	-0.1
52	42	-0.1
52	51	-0.1
52	53	-0.1
52	62	-0.1
52	63	-0.1
52	156	-2.5
52	166	-2.5
52	167	-2.5
53	42	-0.1
53	43	-0.1
53	52	-0.1
53	54	-0.1
53	63	-0.1
53	64	-0.1
53	157	-2.5
53	167	-2.5
53	168	-2.5
54	43	-0.1
54	53	-0.1
54	64	-0.1
54	158	-2.5
54	168	-2.5
55	44	-0.1
55	45	-0.1
55	56	-0.1
55	65	-0.1
55	66	-0.1
55	159	-2.5
55	169	-2.5
55	170	-2.5
56	45	-0.1
56	46	-0.1
56	55	-0.1
56	57	-0.1
56	66	-0.1
56	67	-0.1
56	160	-2.5
56	170	-2.5
56	171	-2.5
57	46	-0.1
57	47	-0.1
57	56	-0.1
57	58	-0.1
57	67	-0.1
57	68	-0.1
57	161	-2.5
57	171	-2.5
57	172	-2.5
58	47	-0.1
58	48	-0.1
58	57	-0.1
58	59	-0.1
58	68	-0.1
58	69	-0.1
58	162	-2.5
58	172	-2.5
58	173	-2.5
59	48	-0.1
59	49	-0.1
59	58	-0.1
59	60	-0.1
59	69	-0.1
59	70	-0.1
59	163	-2.5
59	173	-2.5
59	174	-2.5
60	49	-0.1
60	50	-0.1
60	59	-0.1
60	61	-0.1
60	70	-0.1
60	71	-0.1
60	164	-2.5
60	174	-2.5
60	175	-2.5
61	50	-0.1
61	51	-0.1
61	60	-0.1
61	62	-0.1
61	71	-0.1
61	72	-0.1
61	165	-2.5
61	175	-2.5
61	176	-2.5
62	51	-0.1
62	52	-0.1
62	61	-0.1
62	63	-0.1
62	72	-0.1
62	73	-0.1
62	166	-2.5
62	176	-2.5
62	177	-2.5
63	52	-0.1
63	53	-0.1
63	62	-0.1
63	64	-0.1
63	73	-0.1
63	74	-0.1
63	167	-2.5
63	177	-2.5
63	178	-2.5
64	53	-0.1
64	54	-0.1
64	63	-0.1
64	74	-0.1
64	75	-0.1
64	168	-2.5
64	178	-2.5
64	179	-2.5
65	55	-0.1
65	66	-0.1
65	76	-0.1
65	169	-2.5
65	180	-2.5
66	55	-0.1
66	56	-0.1
66	65	-0.1
66	67	-0.1
66	76	-0.1
66	77	-0.1
66	170	-2.5
66	180	-2.5
66	181	-2.5
67	56	-0.1
67	57	-0.1
67	66	-0.1
67	68	-0.1
67	77	-0.1
67	78	-0.1
67	171	-2.5
67	181	-2.5
67	182	-2.5
68	57	-0.1
68	58	-0.1
68	67	-0.1
68	69	-0.1
68	78	-0.1
68	79	-0.1
68	172	-2.5
68	182	-2.5
68	183	-2.5
69	58	-0.1
69	59	-0.1
69	68	-0.1
69	70	-0.1
69	79	-0.1
69	80	-0.1
69	173	-2.5
69	183	-2.5
69	184	-2.5
70	59	-0.1
70	60	-0.1
70	69	-0.1
70	71	-0.1
70	80	-0.1
70	81	-0.1
70	174	-2.5
70	184	-2.5
70	185	-2.5
71	60	-0.1
71	61	-0.1
71	70	-0.1
71	72	-0.1
71	81	-0.1
71	82	-0.1
71	175	-2.5
71	185	-2.5
71	186	-2.5
72	61	-0.1
72	62	-0.1
72	71	-0.1
72	73	-0.1
72	82	-0.1
72	83	-0.1
72	176	-2.5
72	186	-2.5
72	187	-2.5
73	62	-0.1
73	63	-0.1
73	72	-0.1
73	74	-0.1
73	83	-0.1
73	84	-0.1
73	177	-2.5
73	187	-2.5
73	188	-2.5
74	63	-0.1
74	64	-0.1
74	73	-0.1
74	75	-0.1
74	84	-0.1
74	85	-0.1
74	178	-2.5
74	188	-2.5
74	189	-2.5
75	64	-0.1
75	74	-0.1
75	85	-0.1
75	179	-2.5
75	189	-2.5
76	65	-0.1
76	66	-0.1
76	77	-0.1
76	86	-0.1
76	87	-0.1
76	180	-2.5
76	190	-2.5
76	191	-2.5
77	66	-0.1
77	67	-0.1
77	76	-0.1
77	78	-0.1
77	87	-0.1
77	88	-0.1
77	181	-2.5
77	191	-2.5
77	192	-2.5
78	67	-0.1
78	68	-0.1
78	77	-0.1
78	79	-0.1
78	88	-0.1
78	89	-0.1
78	182	-2.5
78	192	-2.5
78	193	-2.5
79	68	-0.1
79	69	-0.1
79	78	-0.1
79	80	-0.1
79	89	-0.1
79	90	-0.1
79	183	-2.5
79	193	-2.5
79	194	-2.5
80	69	-0.1
80	70	-0.1
80	79	-0.1
80	81	-0.1
80	90	-0.1
80	91	-0.1
80	184	-2.5
80	194	-2.5
80	195	-2.5
81	70	-0.1
81	71	-0.1
81	80	-0.1
81	82	-0.1
81	91	-0.1
81	92	-0.1
81	185	-2.5
81	195	-2.5
81	196	-2.5
82	71	-0.1
82	72	-0.1
82	81	-0.1
82	83	-0.1
82	92	-0.1
82	93	-0.1
82	186	-2.5
82	196	-2.5
82	197	-2.5
83	72	-0.1
83	73	-0.1
83	82	-0.1
83	84	-0.1
83	93	-0.1
83	94	-0.1
83	187	-2.5
83	197	-2.5
83	198	-2.5
84	73	-0.1
84	74	-0.1
84	83	-0.1
84	85	-0.1
84	94	-0.1
84	95	-0.1
84	188	-2.5
84	198	-2.5
84	199	-2.5
85	74	-0.1
85	75	-0.1
85	84	-0.1
85	95	-0.1
85	96	-0.1
85	189	-2.5
85	199	-2.5
85	200	-2.5
86	76	-0.1
86	87	-0.1
86	190	-2.5
86	201	-2.5
87	76	-0.1
87	77	-0.1
87	86	-0.1
87	88	-0.1
87	97	-0.1
87	191	-2.5
87	201	-2.5
87	202	-2.5
88	77	-0.1
88	78	-0.1
88	87	-0.1
88	89	-0.1
88	97	-0.1
88	98	-0.1
88	192	-2.5
88	202	-2.5
88	203	-2.5
89	78	-0.1
89	79	-0.1
89	88	-0.1
89	90	-0.1
89	98	-0.1
89	99	-0.1
89	193	-2.5
89	203	-2.5
89	204	-2.5
90	79	-0.1
90	80	-0.1
90	89	-0.1
90	91	-0.1
90	99	-0.1
90	100	-0.1
90	194	-2.5
90	204	-2.5
90	205	-2.5
91	80	-0.1
91	81	-0.1
91	90	-0.1
91	92	-0.1
91	100	-0.1
91	101	-0.1
91	195	-2.5
91	205	-2.5
91	206	-2.5
92	81	-0.1
92	82	-0.1
92	91	-0.1
92	93	-0.1
92	101	-0.1
92	102	-0.1
92	196	-2.5
92	206	-2.5
92	207	-2.5
93	82	-0.1
93	83	-0.1
93	92	-0.1
93	94	-0.1
93	102	-0.1
93	103	-0.1
93	197	-2.5
93	207	-2.5
93	208	-2.5
94	83	-0.1
94	84	-0.1
94	93	-0.1
94	95	-0.1
94	103	-0.1
94	104	-0.1
94	198	-2.5
94	208	-2.5
94	209	-2.5
95	84	-0.1
95	85	-0.1
95	94	-0.1
95	96	-0.1
95	104	-0.1
95	199	-2.5
95	209	-2.5
95	210	-2.5
96	85	-0.1
96	95	-0.1
96	200	-2.5
96	210	-2.5
97	87	-0.1
97	88	-0.1
97	98	-0.1
97	202	-2.5
97	211	-2.5
98	88	-0.1
98	89	-0.1
98	97	-0.1
98	99	-0.1
98	105	-0.1
98	203	-2.5
98	211	-2.5
98	212	-2.5
99	89	-0.1
99	90	-0.1
99	98	-0.1
99	100	-0.1
99	105	-0.1
99	106	-0.1
99	204	-2.5
99	212	-2.5
99	213	-2.5
100	90	-0.1
100	91	-0.1
100	99	-0.1
100	101	-0.1
100	106	-0.1
100	107	-0.1
100	205	-2.5
100	213	-2.5
100	214	-2.5
101	91	-0.1
101	92	-0.1
101	100	-0.1
101	102	-0.1
101	107	-0.1
101	108	-0.1
101	206	-2.5
101	214	-2.5
101	215	-2.5
102	92	-0.1
102	93	-0.1
102	101	-0.1
102	103	-0.1
102	108	-0.1
102	109	-0.1
102	207	-2.5
102	215	-2.5
102	216	-2.5
103	93	-0.1
103	94	-0.1
103	102	-0.1
103	104	-0.1
103	109	-0.1
103	208	-2.5
103	216	-2.5
103	217	-2.5
104	94	-0.1
104	95	-0.1
104	103	-0.1
104	209	-2.5
104	217	-2.5
105	98	-0.1
105	99	-0.1
105	106	-0.1
105	212	-2.5
105	218	-2.5
106	99	-0.1
106	100	-0.1
106	105	-0.1
106	107	-0.1
106	110	-0.1
106	213	-2.5
106	218	-2.5
106	219	-2.5
107	100	-0.1
107	101	-0.1
107	106	-0.1
107	108	-0.1
107	110	-0.1
107	111	-0.1
107	214	-2.5
107	219	-2.5
107	220	-2.5
108	101	-0.1
108	102	-0.1
108	107	-0.1
108	109	-0.1
108	111	-0.1
108	215	-2.5
108	220	-2.5
108	221	-2.5
109	102	-0.1
109	103	-0.1
109	108	-0.1
109	216	-2.5
109	221	-2.5
110	106	-0.1
110	107	-0.1
110	111	-0.1
110	219	-2.5
110	222	-2.5
111	107	-0.1
111	108	-0.1
111	110	-0.1
111	220	-2.5
111	222	-2.5
112	1	-2.5
112	3	-2.5
112	113	-0.1
112	115	-0.1
112	116	-0.1
113	1	-2.5
113	4	-2.5
113	112	-0.1
113	116	-0.1
113	117	-0.1
114	2	-2.5
114	7	-2.5
114	115	-0.1
114	120	-0.1
114	121	-0.1
115	2	-2.5
115	3	-2.5
115	8	-2.5
115	112	-0.1
115	114	-0.1
115	116	-0.1
115	121	-0.1
115	122	-0.1
116	3	-2.5
116	4	-2.5
116	9	-2.5
116	112	-0.1
116	113	-0.1
116	115	-0.1
116	117	-0.1
116	122	-0.1
116	123	-0.1
117	4	-2.5
117	5	-2.5
117	10	-2.5
117	113	-0.1
117	116	-0.1
117	118	-0.1
117	123	-0.1
117	124	-0.1
118	5	-2.5
118	11	-2.5
118	117	-0.1
118	124	-0.1
118	125	-0.1
119	6	-2.5
119	14	-2.5
119	120	-0.1
119	128	-0.1
119	129	-0.1
120	6	-2.5
120	7	-2.5
120	15	-2.5
120	114	-0.1
120	119	-0.1
120	121	-0.1
120	129	-0.1
120	130	-0.1
121	7	-2.5
121	8	-2.5
121	16	-2.5
121	114	-0.1
121	115	-0.1
121	120	-0.1
121	122	-0.1
121	130	-0.1
121	131	-0.1
122	8	-2.5
122	9	-2.5
122	17	-2.5
122	115	-0.1
122	116	-0.1
122	121	-0.1
122	123	-0.1
122	131	-0.1
122	132	-0.1
123	9	-2.5
123	10	-2.5
123	18	-2.5
123	116	-0.1
123	117	-0.1
123	122	-0.1
123	124	-0.1
123	132	-0.1
123	133	-0.1
124	10	-2.5
124	11	-2.5
124	19	-2.5
124	117	-0.1
124	118	-0.1
124	123	-0.1
124	125	-0.1
124	133	-0.1
124	134	-0.1
125	11	-2.5
125	12	-2.5
125	20	-2.5
125	118	-0.1
125	124	-0.1
125	126	-0.1
125	134	-0.1
125	135	-0.1
126	12	-2.5
126	21	-2.5
126	125	-0.1
126	135	-0.1
126	136	-0.1
127	13	-2.5
127	23	-2.5
127	128	-0.1
127	138	-0.1
128	13	-2.5
128	14	-2.5
128	24	-2.5
128	119	-0.1
128	127	-0.1
128	129	-0.1
128	138	-0.1
128	139	-0.1
129	14	-2.5
129	15	-2.5
129	25	-2.5
129	119	-0.1
129	120	-0.1
129	128	-0.1
129	130	-0.1
129	139	-0.1
129	140	-0.1
130	15	-2.5
130	16	-2.5
130	26	-2.5
130	120	-0.1
130	121	-0.1
130	129	-0.1
130	131	-0.1
130	140	-0.1
130	141	-0.1
131	16	-2.5
131	17	-2.5
131	27	-2.5
131	121	-0.1
131	122	-0.1
131	130	-0.1
131	132	-0.1
131	141	-0.1
131	142	-0.1
132	17	-2.5
132	18	-2.5
132	28	-2.5
132	122	-0.1
132	123	-0.1
132	131	-0.1
132	133	-0.1
132	142	-0.1
132	143	-0.1
133	18	-2.5
133	19	-2.5
133	29	-2.5
133	123	-0.1
133	124	-0.1
133	132	-0.1
133	134	-0.1
133	143	-0.1
133	144	-0.1
134	19	-2.5
134	20	-2.5
134	30	-2.5
134	124	-0.1
134	125	-0.1
134	133	-0.1
134	135	-0.1
134	144	-0.1
134	145	-0.1
135	20	-2.5
135	21	-2.5
135	31	-2.5
135	125	-0.1
135	126	-0.1
135	134	-0.1
135	136	-0.1
135	145	-0.1
135	146	-0.1
136	21	-2.5
136	22	-2.5
136	32	-2.5
136	126	-0.1
136	135	-0.1
136	137	-0.1
136	146	-0.1
136	147	-0.1
137	22	-2.5
137	33	-2.5
137	136	-0.1
137	147	-0.1
138	23	-2.5
138	24	-2.5
138	34	-2.5
138	127	-0.1
138	128	-0.1
138	139	-0.1
138	148	-0.1
138	149	-0.1
139	24	-2.5
139	25	-2.5
139	35	-2.5
139	128	-0.1
139	129	-0.1
139	138	-0.1
139	140	-0.1
139	149	-0.1
139	150	-0.1
140	25	-2.5
140	26	-2.5
140	36	-2.5
140	129	-0.1
140	130	-0.1
140	139	-0.1
140	141	-0.1
140	150	-0.1
140	151	-0.1
141	26	-2.5
141	27	-2.5
141	37	-2.5
141	130	-0.1
141	131	-0.1
141	140	-0.1
141	142	-0.1
141	151	-0.1
141	152	-0.1
142	27	-2.5
142	28	-2.5
142	38	-2.5
142	131	-0.1
142	132	-0.1
142	141	-0.1
142	143	-0.1
142	152	-0.1
142	153	-0.1
143	28	-2.5
143	29	-2.5
143	39	-2.5
143	132	-0.1
143	133	-0.1
143	142	-0.1
143	144	-0.1
143	153	-0.1
143	154	-0.1
144	29	-2.5
144	30	-2.5
144	40	-2.5
144	133	-0.1
144	134	-0.1
144	143	-0.1
144	145	-0.1
144	154	-0.1
144	155	-0.1
145	30	-2.5
145	31	-2.5
145	41	-2.5
145	134	-0.1
145	135	-0.1
145	144	-0.1
145	146	-0.1
145	155	-0.1
145	156	-0.1
146	31	-2.5
146	32	-2.5
146	42	-2.5
146	135	-0.1
146	136	-0.1
146	145	-0.1
146	147	-0.1
146	156	-0.1
146	157	-0.1
147	32	-2.5
147	33	-2.5
147	43	-2.5
147	136	-0.1
147	137	-0.1
147	146	-0.1
147	157	-0.1
147	158	-0.1
148	34	-2.5
148	44	-2.5
148	138	-0.1
148	149	-0.1
148	159	-0.1
149	34	-2.5
149	35	-2.5
149	45	-2.5
149	138	-0.1
149	139	-0.1
149	148	-0.1
149	150	-0.1
149	159	-0.1
149	160	-0.1
150	35	-2.5
150	36	-2.5
150	46	-2.5
150	139	-0.1
150	140	-0.1
150	149	-0.1
150	151	-0.1
150	160	-0.1
150	161	-0.1
151	36	-2.5
151	37	-2.5
151	47	-2.5
151	140	-0.1
151	141	-0.1
151	150	-0.1
151	152	-0.1
151	161	-0.1
151	162	-0.1
152	37	-2.5
152	38	-2.5
152	48	-2.5
152	141	-0.1
152	142	-0.1
152	151	-0.1
152	153	-0.1
152	162	-0.1
152	163	-0.1
153	38	-2.5
153	39	-2.5
153	49	-2.5
153	142	-0.1
153	143	-0.1
153	152	-0.1
153	154	-0.1
153	163	-0.1
153	164	-0.1
154	39	-2.5
154	40	-2.5
154	50	-2.5
154	143	-0.1
154	144	-0.1
154	153	-0.1
154	155	-0.1
154	164	-0.1
154	165	-0.1
155	40	-2.5
155	41	-2.5
155	51	-2.5
155	144	-0.1
155	145	-0.1
155	154	-0.1
155	156	-0.1
155	165	-0.1
155	166	-0.1
156	41	-2.5
156	42	-2.5
156	52	-2.5
156	145	-0.1
156	146	-0.1
156	155	-0.1
156	157	-0.1
156	166	-0.1
156	167	-0.1
157	42	-2.5
157	43	-2.5
157	53	-2.5
157	146	-0.1
157	147	-0.1
157	156	-0.1
157	158	-0.1
157	167	-0.1
157	168	-0.1
158	43	-2.5
158	54	-2.5
158	147	-0.1
158	157	-0.1
158	168	-0.1
159	44	-2.5
159	45	-2.5
159	55	-2.5
159	148	-0.1
159	149	-0.1
159	160	-0.1
159	169	-0.1
159	170	-0.1
160	45	-2.5
160	46	-2.5
160	56	-2.5
160	149	-0.1
160	150	-0.1
160	159	-0.1
160	161	-0.1
160	170	-0.1
160	171	-0.1
161	46	-2.5
161	47	-2.5
161	57	-2.5
161	150	-0.1
161	151	-0.1
161	160	-0.1
161	162	-0.1
161	171	-0.1
161	172	-0.1
162	47	-2.5
162	48	-2.5
162	58	-2.5
162	151	-0.1
162	152	-0.1
162	161	-0.1
162	163	-0.1
162	172	-0.1
162	173	-0.1
163	48	-2.5
163	49	-2.5
163	59	-2.5
163	152	-0.1
163	153	-0.1
163	162	-0.1
163	164	-0.1
163	173	-0.1
163	174	-0.1
164	49	-2.5
164	50	-2.5
164	60	-2.5
164	153	-0.1
164	154	-0.1
164	163	-0.1
164	165	-0.1
164	174	-0.1
164	175	-0.1
165	50	-2.5
165	51	-2.5
165	61	-2.5
165	154	-0.1
165	155	-0.1
165	164	-0.1
165	166	-0.1
165	175	-0.1
165	176	-0.1
166	51	-2.5
166	52	-2.5
166	62	-2.5
166	155	-0.1
166	156	-0.1
166	165	-0.1
166	167	-0.1
166	176	-0.1
166	177	-0.1
167	52	-2.5
167	53	-2.5
167	63	-2.5
167	156	-0.1
167	157	-0.1
167	166	-0.1
167	168	-0.1
167	177	-0.1
167	178	-0.1
168	53	-2.5
168	54	-2.5
168	64	-2.5
168	157	-0.1
168	158	-0.1
168	167	-0.1
168	178	-0.1
168	179	-0.1
169	55	-2.5
169	65	-2.5
169	159	-0.1
169	170	-0.1
169	180	-0.1
170	55	-2.5
170	56	-2.5
170	66	-2.5
170	159	-0.1
170	160	-0.1
170	169	-0.1
170	171	-0.1
170	180	-0.1
170	181	-0.1
171	56	-2.5
171	57	-2.5
171	67	-2.5
171	160	-0.1
171	161	-0.1
171	170	-0.1
171	172	-0.1
171	181	-0.1
171	182	-0.1
172	57	-2.5
172	58	-2.5
172	68	-2.5
172	161	-0.1
172	162	-0.1
172	171	-0.1
172	173	-0.1
172	182	-0.1
172	183	-0.1
173	58	-2.5
173	59	-2.5
173	69	-2.5
173	162	-0.1
173	163	-0.1
173	172	-0.1
173	174	-0.1
173	183	-0.1
173	184	-0.1
174	59	-2.5
174	60	-2.5
174	70	-2.5
174	163	-0.1
174	164	-0.1
174	173	-0.1
174	175	-0.1
174	184	-0.1
174	185	-0.1
175	60	-2.5
175	61	-2.5
175	71	-2.5
175	164	-0.1
175	165	-0.1
175	174	-0.1
175	176	-0.1
175	185	-0.1
175	186	-0.1
176	61	-2.5
176	62	-2.5
176	72	-2.5
176	165	-0.1
176	166	-0.1
176	175	-0.1
176	177	-0.1
176	186	-0.1
176	187	-0.1
177	62	-2.5
177	63	-2.5
177	73	-2.5
177	166	-0.1
177	167	-0.1
177	176	-0.1
177	178	-0.1
177	187	-0.1
177	188	-0.1
178	63	-2.5
178	64	-2.5
178	74	-2.5
178	167	-0.1
178	168	-0.1
178	177	-0.1
178	179	-0.1
178	188	-0.1
178	189	-0.1
179	64	-2.5
179	75	-2.5
179	168	-0.1
179	178	-0.1
179	189	-0.1
180	65	-2.5
180	66	-2.5
180	76	-2.5
180	169	-0.1
180	170	-0.1
180	181	-0.1
180	190	-0.1
180	191	-0.1
181	66	-2.5
181	67	-2.5
181	77	-2.5
181	170	-0.1
181	171	-0.1
181	180	-0.1
181	182	-0.1
181	191	-0.1
181	192	-0.1
182	67	-2.5
182	68	-2.5
182	78	-2.5
182	171	-0.1
182	172	-0.1
182	181	-0.1
182	183	-0.1
182	192	-0.1
182	193	-0.1
183	68	-2.5
183	69	-2.5
183	79	-2.5
183	172	-0.1
183	173	-0.1
183	182	-0.1
183	184	-0.1
183	193	-0.1
183	194	-0.1
184	69	-2.5
184	70	-2.5
184	80	-2.5
184	173	-0.1
184	174	-0.1
184	183	-0.1
184	185	-0.1
184	194	-0.1
184	195	-0.1
185	70	-2.5
185	71	-2.5
185	81	-2.5
185	174	-0.1
185	175	-0.1
185	184	-0.1
185	186	-0.1
185	195	-0.1
185	196	-0.1
186	71	-2.5
186	72	-2.5
186	82	-2.5
186	175	-0.1
186	176	-0.1
186	185	-0.1
186	187	-0.1
186	196	-0.1
186	197	-0.1
187	72	-2.5
187	73	-2.5
187	83	-2.5
187	176	-0.1
187	177	-0.1
187	186	-0.1
187	188	-0.1
187	197	-0.1
187	198	-0.1
188	73	-2.5
188	74	-2.5
188	84	-2.5
188	177	-0.1
188	178	-0.1
188	187	-0.1
188	189	-0.1
188	198	-0.1
188	199	-0.1
189	74	-2.5
189	75	-2.5
189	85	-2.5
189	178	-0.1
189	179	-0.1
189	188	-0.1
189	199	-0.1
189	200	-0.1
190	76	-2.5
190	86	-2.5
190	180	-0.1
190	191	-0.1
190	201	-0.1
191	76	-2.5
191	77	-2.5
191	87	-2.5
191	180	-0.1
191	181	-0.1
191	190	-0.1
191	192	-0.1
191	201	-0.1
191	202	-0.1
192	77	-2.5
192	78	-2.5
192	88	-2.5
192	181	-0.1
192	182	-0.1
192	191	-0.1
